4212222,しずおかけん,しずおかしあおいく,かやま,静岡県,静岡市葵区,桂山
4200937,しずおかけん,しずおかしあおいく,からせ,静岡県,静岡市葵区,唐瀬
4200923,しずおかけん,しずおかしあおいく,かわい,静岡県,静岡市葵区,川合
4200924,しずおかけん,しずおかしあおいく,かわいしんでん,静岡県,静岡市葵区,川合新田
4200052,しずおかけん,しずおかしあおいく,かわごしちょう,静岡県,静岡市葵区,川越町
4200043,しずおかけん,しずおかしあおいく,かわなべちょう,静岡県,静岡市葵区,川辺町
4200825,しずおかけん,しずおかしあおいく,かわらばちょう,静岡県,静岡市葵区,瓦場町
4200931,しずおかけん,しずおかしあおいく,かんざん,静岡県,静岡市葵区,観山
4200961,しずおかけん,しずおかしあおいく,きた,静岡県,静岡市葵区,北
4200881,しずおかけん,しずおかしあおいく,きたあんどう,静岡県,静岡市葵区,北安東
4200901,しずおかけん,しずおかしあおいく,きたぬまがみ,静岡県,静岡市葵区,北沼上
4200005,しずおかけん,しずおかしあおいく,きたばんちょう,静岡県,静岡市葵区,北番町
4200025,しずおかけん,しずおかしあおいく,きんざまち,静岡県,静岡市葵区,金座町
4211408,しずおかけん,しずおかしあおいく,くずれの,静岡県,静岡市葵区,崩野
4212203,しずおかけん,しずおかしあおいく,くちさかもと,静岡県,静岡市葵区,口坂本
4212202,しずおかけん,しずおかしあおいく,くちせんまた,静岡県,静岡市葵区,口仙俣
4200816,しずおかけん,しずおかしあおいく,くつのや,静岡県,静岡市葵区,沓谷
4200022,しずおかけん,しずおかしあおいく,くるまちょう,静岡県,静岡市葵区,車町
4200851,しずおかけん,しずおかしあおいく,くろがねちょう,静岡県,静岡市葵区,黒金町
4211308,しずおかけん,しずおかしあおいく,くろまた,静岡県,静岡市葵区,黒俣
4212117,しずおかけん,しずおかしあおいく,こうあんしんでん,静岡県,静岡市葵区,幸庵新田
4212105,しずおかけん,しずおかしあおいく,ごうじま,静岡県,静岡市葵区,郷島
4200852,しずおかけん,しずおかしあおいく,こうやまち,静岡県,静岡市葵区,紺屋町
4280501,しずおかけん,しずおかしあおいく,こごうち,静岡県,静岡市葵区,小河内
4212225,しずおかけん,しずおかしあおいく,こしごえ,静岡県,静岡市葵区,腰越
4211301,しずおかけん,しずおかしあおいく,こじま,静岡県,静岡市葵区,小島
4211225,しずおかけん,しずおかしあおいく,こぜと,静岡県,静岡市葵区,小瀬戸
4200075,しずおかけん,しずおかしあおいく,ごばんちょう,静岡県,静岡市葵区,五番町
4200031,しずおかけん,しずおかしあおいく,ごふくちょう,静岡県,静岡市葵区,呉服町
4211316,しずおかけん,しずおかしあおいく,こぶすぎ,静岡県,静岡市葵区,小布杉
4200042,しずおかけん,しずおかしあおいく,こまがたどおり,静岡県,静岡市葵区,駒形通
4200002,しずおかけん,しずおかしあおいく,ざいもくちょう,静岡県,静岡市葵区,材木町
4200067,しずおかけん,しずおかしあおいく,さいわいちょう,静岡県,静岡市葵区,幸町
4200859,しずおかけん,しずおかしあおいく,さかえちょう,静岡県,静岡市葵区,栄町
4211405,しずおかけん,しずおかしあおいく,さかのかみ,静岡県,静岡市葵区,坂ノ上
4211303,しずおかけん,しずおかしあおいく,さかもと,静岡県,静岡市葵区,坂本
4200048,しずおかけん,しずおかしあおいく,さくらぎちょう,静岡県,静岡市葵区,桜木町
4200945,しずおかけん,しずおかしあおいく,さくらちょう,静岡県,静岡市葵区,桜町
4200073,しずおかけん,しずおかしあおいく,さんばんちょう,静岡県,静岡市葵区,三番町
4211211,しずおかけん,しずおかしあおいく,しいのお,静岡県,静岡市葵区,慈悲尾
4200035,しずおかけん,しずおかしあおいく,しちけんちょう,静岡県,静岡市葵区,七間町
4200077,しずおかけん,しずおかしあおいく,しちばんちょう,静岡県,静岡市葵区,七番町
4200955,しずおかけん,しずおかしあおいく,しばはら,静岡県,静岡市葵区,芝原
4212108,しずおかけん,しずおかしあおいく,しも,静岡県,静岡市葵区,下
4200846,しずおかけん,しずおかしあおいく,じょうとうちょう,静岡県,静岡市葵区,城東町
4200854,しずおかけん,しずおかしあおいく,じょうないちょう,静岡県,静岡市葵区,城内町
4200871,しずおかけん,しずおかしあおいく,しょうぶ,静岡県,静岡市葵区,昭府
4200872,しずおかけん,しずおかしあおいく,しょうぶちょう,静岡県,静岡市葵区,昭府町
4200805,しずおかけん,しずおかしあおいく,じょうほく,静岡県,静岡市葵区,城北
4200033,しずおかけん,しずおかしあおいく,しょうわちょう,静岡県,静岡市葵区,昭和町
4200944,しずおかけん,しずおかしあおいく,しんてんま,静岡県,静岡市葵区,新伝馬
4200065,しずおかけん,しずおかしあおいく,しんとおり,静岡県,静岡市葵区,新通
4200061,しずおかけん,しずおかしあおいく,しんとみちょう,静岡県,静岡市葵区,新富町
4211201,しずおかけん,しずおかしあおいく,しんま,静岡県,静岡市葵区,新間
4200009,しずおかけん,しずおかしあおいく,しんめいちょう,静岡県,静岡市葵区,神明町
4200008,しずおかけん,しずおかしあおいく,すいどうちょう,静岡県,静岡市葵区,水道町
4200004,しずおかけん,しずおかしあおいく,すえひろちょう,静岡県,静岡市葵区,末広町
4211309,しずおかけん,しずおかしあおいく,すぎお,静岡県,静岡市葵区,杉尾
4200016,しずおかけん,しずおかしあおいく,すみよしちょう,静岡県,静岡市葵区,住吉町
4200036,しずおかけん,しずおかしあおいく,するがちょう,静岡県,静岡市葵区,駿河町
4200902,しずおかけん,しずおかしあおいく,すわ,静岡県,静岡市葵区,諏訪
4200855,しずおかけん,しずおかしあおいく,すんぷじょうこうえん,静岡県,静岡市葵区,駿府城公園
4200856,しずおかけん,しずおかしあおいく,すんぷちょう,静岡県,静岡市葵区,駿府町
4200047,しずおかけん,しずおかしあおいく,せいかんちょう,静岡県,静岡市葵区,清閑町
4200911,しずおかけん,しずおかしあおいく,せな,静岡県,静岡市葵区,瀬名
4200916,しずおかけん,しずおかしあおいく,せなちゅうおう,静岡県,静岡市葵区,瀬名中央
4200913,しずおかけん,しずおかしあおいく,せながわ,静岡県,静岡市葵区,瀬名川
4200862,しずおかけん,しずおかしあおいく,せんげんちょう,静岡県,静岡市葵区,浅間町
4200842,しずおかけん,しずおかしあおいく,ぜんざまち,静岡県,静岡市葵区,銭座町
4211212,しずおかけん,しずおかしあおいく,せんだい,静岡県,静岡市葵区,千代
4200027,しずおかけん,しずおかしあおいく,だいくちょう,静岡県,静岡市葵区,大工町
4200839,しずおかけん,しずおかしあおいく,たかじょう,静岡県,静岡市葵区,鷹匠
4211214,しずおかけん,しずおかしあおいく,たきょう,静岡県,静岡市葵区,建穂
4212224,しずおかけん,しずおかしあおいく,たくみ,静岡県,静岡市葵区,内匠
4200934,しずおかけん,しずおかしあおいく,たけみ,静岡県,静岡市葵区,岳美
4280505,しずおかけん,しずおかしあおいく,たしろ,静岡県,静岡市葵区,田代
4200874,しずおかけん,しずおかしあおいく,たつきちょう,静岡県,静岡市葵区,辰起町
4200933,しずおかけん,しずおかしあおいく,たていし,静岡県,静岡市葵区,立石
4200068,しずおかけん,しずおかしあおいく,たまち,静岡県,静岡市葵区,田町
4212103,しずおかけん,しずおかしあおいく,たわらざわ,静岡県,静岡市葵区,俵沢
4212101,しずおかけん,しずおかしあおいく,たわらみね,静岡県,静岡市葵区,俵峰
4200021,しずおかけん,しずおかしあおいく,ちゃまち,静岡県,静岡市葵区,茶町
4200803,しずおかけん,しずおかしあおいく,ちよだ,静岡県,静岡市葵区,千代田
4200947,しずおかけん,しずおかしあおいく,つつみちょう,静岡県,静岡市葵区,堤町
4212121,しずおかけん,しずおかしあおいく,つどの,静岡県,静岡市葵区,津渡野
4211304,しずおかけん,しずおかしあおいく,てらじま,静岡県,静岡市葵区,寺島
4200951,しずおかけん,しずおかしあおいく,てんじんまえ,静岡県,静岡市葵区,天神前
4200045,しずおかけん,しずおかしあおいく,てんのうちょう,静岡県,静岡市葵区,天王町
4200858,しずおかけん,しずおかしあおいく,てんまちょう,静岡県,静岡市葵区,伝馬町
4212304,しずおかけん,しずおかしあおいく,ど,静岡県,静岡市葵区,渡
4200063,しずおかけん,しずおかしあおいく,とおりくるまちょう,静岡県,静岡市葵区,通車町
4200029,しずおかけん,しずおかしあおいく,とぎやちょう,静岡県,静岡市葵区,研屋町
4200034,しずおかけん,しずおかしあおいく,ときわちょう,静岡県,静岡市葵区,常磐町
4200018,しずおかけん,しずおかしあおいく,どだゆうちょう,静岡県,静岡市葵区,土太夫町
4211404,しずおかけん,しずおかしあおいく,とちざわ,静岡県,静岡市葵区,栃沢
4200843,しずおかけん,しずおかしあおいく,ともえちょう,静岡県,静岡市葵区,巴町
4200932,しずおかけん,しずおかしあおいく,とよち,静岡県,静岡市葵区,豊地
4211311,しずおかけん,しずおかしあおいく,とんざわ,静岡県,静岡市葵区,富沢
4200903,しずおかけん,しずおかしあおいく,ながお,静岡県,静岡市葵区,長尾
4212216,しずおかけん,しずおかしあおいく,ながくま,静岡県,静岡市葵区,長熊
4212221,しずおかけん,しずおかしあおいく,なかざわ,静岡県,静岡市葵区,中沢
4200024,しずおかけん,しずおかしあおいく,なかちょう,静岡県,静岡市葵区,中町
4212213,しずおかけん,しずおかしあおいく,ながつまた,静岡県,静岡市葵区,長妻田
4200813,しずおかけん,しずおかしあおいく,ながぬま,静岡県,静岡市葵区,長沼
4212111,しずおかけん,しずおかしあおいく,なかのごう,静岡県,静岡市葵区,中ノ郷
4212305,しずおかけん,しずおかしあおいく,なかひら,静岡県,静岡市葵区,中平
4211407,しずおかけん,しずおかしあおいく,ならお,静岡県,静岡市葵区,楢尾
4211312,しずおかけん,しずおかしあおいく,ならま,静岡県,静岡市葵区,奈良間
4212116,しずおかけん,しずおかしあおいく,にしがや,静岡県,静岡市葵区,西ケ谷
4200015,しずおかけん,しずおかしあおいく,にしきちょう,静岡県,静岡市葵区,錦町
4200866,しずおかけん,しずおかしあおいく,にしくさぶかちょう,静岡県,静岡市葵区,西草深町
4200914,しずおかけん,しずおかしあおいく,にしせなちょう,静岡県,静岡市葵区,西瀬名町
4200847,しずおかけん,しずおかしあおいく,にしちよだちょう,静岡県,静岡市葵区,西千代田町
4211226,しずおかけん,しずおかしあおいく,にしまた,静岡県,静岡市葵区,西又
4200044,しずおかけん,しずおかしあおいく,にしもんちょう,静岡県,静岡市葵区,西門町
4200072,しずおかけん,しずおかしあおいく,にばんちょう,静岡県,静岡市葵区,二番町
4212302,しずおかけん,しずおかしあおいく,にゅうじま,静岡県,静岡市葵区,入島
4200921,しずおかけん,しずおかしあおいく,のだけ,静岡県,静岡市葵区,野丈
4212104,しずおかけん,しずおかしあおいく,のたひら,静岡県,静岡市葵区,野田平
4200864,しずおかけん,しずおかしあおいく,はせちょう,静岡県,静岡市葵区,長谷町
4200966,しずおかけん,しずおかしあおいく,はたか,静岡県,静岡市葵区,羽高
4200967,しずおかけん,しずおかしあおいく,はたかちょう,静岡県,静岡市葵区,羽高町
4200078,しずおかけん,しずおかしあおいく,はちばんちょう,静岡県,静岡市葵区,八番町
4211215,しずおかけん,しずおかしあおいく,はとり,静岡県,静岡市葵区,羽鳥
4211216,しずおかけん,しずおかしあおいく,はとりだいもんちょう,静岡県,静岡市葵区,羽鳥大門町
4211217,しずおかけん,しずおかしあおいく,はとりほんちょう,静岡県,静岡市葵区,羽鳥本町
4200867,しずおかけん,しずおかしあおいく,ばばんちょう,静岡県,静岡市葵区,馬場町
4211224,しずおかけん,しずおかしあおいく,はんま,静岡県,静岡市葵区,飯間
4200962,しずおかけん,しずおかしあおいく,ひがし,静岡県,静岡市葵区,東
4200865,しずおかけん,しずおかしあおいく,ひがしくさぶかちょう,静岡県,静岡市葵区,東草深町
4200912,しずおかけん,しずおかしあおいく,ひがしせなちょう,静岡県,静岡市葵区,東瀬名町
4200833,しずおかけん,しずおかしあおいく,ひがしたかじょうまち,静岡県,静岡市葵区,東鷹匠町
4200801,しずおかけん,しずおかしあおいく,ひがしちよだ,静岡県,静岡市葵区,東千代田
4200037,しずおかけん,しずおかしあおいく,ひとやどちょう,静岡県,静岡市葵区,人宿町
4211403,しずおかけん,しずおかしあおいく,ひなた,静岡県,静岡市葵区,日向
4200837,しずおかけん,しずおかしあおいく,ひのでちょう,静岡県,静岡市葵区,日出町
4212306,しずおかけん,しずおかしあおいく,ひらの,静岡県,静岡市葵区,平野
4200954,しずおかけん,しずおかしあおいく,ひらやなぎ,静岡県,静岡市葵区,平柳
4200904,しずおかけん,しずおかしあおいく,ひらやま,静岡県,静岡市葵区,平山
4211306,しずおかけん,しずおかしあおいく,ひるいど,静岡県,静岡市葵区,昼居渡
4212109,しずおかけん,しずおかしあおいく,ふくだがや,静岡県,静岡市葵区,福田ケ谷
4211315,しずおかけん,しずおかしあおいく,ふこうり,静岡県,静岡市葵区,富厚里
4200023,しずおかけん,しずおかしあおいく,ふじみちょう,静岡県,静岡市葵区,富士見町
4200041,しずおかけん,しずおかしあおいく,ふたばちょう,静岡県,静岡市葵区,双葉町
4200812,しずおかけん,しずおかしあおいく,ふるしょう,静岡県,静岡市葵区,古庄
4200876,しずおかけん,しずおかしあおいく,へいわ,静岡県,静岡市葵区,平和
4200064,しずおかけん,しずおかしあおいく,ほんとおり,静岡県,静岡市葵区,本通
4200066,しずおかけん,しずおかしあおいく,ほんとおりにしまち,静岡県,静岡市葵区,本通西町
4200957,しずおかけん,しずおかしあおいく,まえばやし,静岡県,静岡市葵区,前林
4211221,しずおかけん,しずおかしあおいく,まきがや,静岡県,静岡市葵区,牧ケ谷
4200941,しずおかけん,しずおかしあおいく,まつどみ,静岡県,静岡市葵区,松富
4200942,しずおかけん,しずおかしあおいく,まつどみかみぐみ,静岡県,静岡市葵区,松富上組
4212122,しずおかけん,しずおかしあおいく,まつの,静岡県,静岡市葵区,松野
4200861,しずおかけん,しずおかしあおいく,まるやまちょう,静岡県,静岡市葵区,丸山町
4200875,しずおかけん,しずおかしあおいく,みかわちょう,静岡県,静岡市葵区,美川町
4200831,しずおかけん,しずおかしあおいく,みずおちちょう,静岡県,静岡市葵区,水落町
4211313,しずおかけん,しずおかしあおいく,みずみいろ,静岡県,静岡市葵区,水見色
4200844,しずおかけん,しずおかしあおいく,みどりちょう,静岡県,静岡市葵区,緑町
4200956,しずおかけん,しずおかしあおいく,みなみ,静岡県,静岡市葵区,南
4200054,しずおかけん,しずおかしあおいく,みなみあべ(1､2ちょうめ),静岡県,静岡市葵区,南安倍（１、２丁目）
4200915,しずおかけん,しずおかしあおいく,みなみせなちょう,静岡県,静岡市葵区,南瀬名町
4200051,しずおかけん,しずおかしあおいく,みなみたまち,静岡県,静岡市葵区,南田町
4200905,しずおかけん,しずおかしあおいく,みなみぬまがみ,静岡県,静岡市葵区,南沼上
4200868,しずおかけん,しずおかしあおいく,みやがさきちょう,静岡県,静岡市葵区,宮ケ崎町
4200822,しずおかけん,しずおかしあおいく,みやまえちょう,静岡県,静岡市葵区,宮前町
4200857,しずおかけん,しずおかしあおいく,みゆきちょう,静岡県,静岡市葵区,御幸町
4200053,しずおかけん,しずおかしあおいく,みろく,静岡県,静岡市葵区,弥勒
4212217,しずおかけん,しずおかしあおいく,もりこし,静岡県,静岡市葵区,森腰
4211402,しずおかけん,しずおかしあおいく,もろこざわ,静岡県,静岡市葵区,諸子沢
4200028,しずおかけん,しずおかしあおいく,やかたまち,静岡県,静岡市葵区,屋形町
4211409,しずおかけん,しずおかしあおいく,やくさ,静岡県,静岡市葵区,八草
4200906,しずおかけん,しずおかしあおいく,やくし,静岡県,静岡市葵区,薬師
4200013,しずおかけん,しずおかしあおいく,やちよちょう,静岡県,静岡市葵区,八千代町
4211202,しずおかけん,しずおかしあおいく,やつ,静岡県,静岡市葵区,谷津
4200007,しずおかけん,しずおかしあおいく,やなぎちょう,静岡県,静岡市葵区,柳町
4200964,しずおかけん,しずおかしあおいく,やなぎはら,静岡県,静岡市葵区,柳原
4211213,しずおかけん,しずおかしあおいく,やまざき,静岡県,静岡市葵区,山崎
4212102,しずおかけん,しずおかしあおいく,ゆじま,静岡県,静岡市葵区,油島
4200012,しずおかけん,しずおかしあおいく,ゆずのきちょう,静岡県,静岡市葵区,柚木町
4212212,しずおかけん,しずおかしあおいく,ゆの,静岡県,静岡市葵区,油野
4200821,しずおかけん,しずおかしあおいく,ゆのき,静岡県,静岡市葵区,柚木
4211406,しずおかけん,しずおかしあおいく,ゆのしま,静岡県,静岡市葵区,湯ノ島
4212123,しずおかけん,しずおかしあおいく,ゆやま,静岡県,静岡市葵区,油山
4200949,しずおかけん,しずおかしあおいく,よいち,静岡県,静岡市葵区,与一
4200832,しずおかけん,しずおかしあおいく,よこうちちょう,静岡県,静岡市葵区,横内町
4212226,しずおかけん,しずおかしあおいく,よこさわ,静岡県,静岡市葵区,横沢
4200835,しずおかけん,しずおかしあおいく,よこたまち,静岡県,静岡市葵区,横田町
4212307,しずおかけん,しずおかしあおいく,よこやま,静岡県,静岡市葵区,横山
4212115,しずおかけん,しずおかしあおいく,よざえもんしんでん,静岡県,静岡市葵区,与左衛門新田
4211223,しずおかけん,しずおかしあおいく,よしづ,静岡県,静岡市葵区,吉津
4200046,しずおかけん,しずおかしあおいく,よしのちょう,静岡県,静岡市葵区,吉野町
4200074,しずおかけん,しずおかしあおいく,よんばんちょう,静岡県,静岡市葵区,四番町
4200922,しずおかけん,しずおかしあおいく,りゅうつうせんたー,静岡県,静岡市葵区,流通センター
4200804,しずおかけん,しずおかしあおいく,りゅうなん,静岡県,静岡市葵区,竜南
4200032,しずおかけん,しずおかしあおいく,りょうがえちょう,静岡県,静岡市葵区,両替町
4200076,しずおかけん,しずおかしあおいく,ろくばんちょう,静岡県,静岡市葵区,六番町
4200006,しずおかけん,しずおかしあおいく,わかまつちょう,静岡県,静岡市葵区,若松町
4212308,しずおかけん,しずおかしあおいく,わらびの,静岡県,静岡市葵区,蕨野
4220000,しずおかけん,しずおかしするがく,いかにけいさいがないばあい,静岡県,静岡市駿河区,以下に掲載がない場合
4210134,しずおかけん,しずおかしするがく,あおき,静岡県,静岡市駿河区,青木
4228014,しずおかけん,しずおかしするがく,あおさわ,静岡県,静岡市駿河区,青沢
4228012,しずおかけん,しずおかしするがく,あご,静岡県,静岡市駿河区,安居
4228031,しずおかけん,しずおかしするがく,ありあけちょう,静岡県,静岡市駿河区,有明町
4228005,しずおかけん,しずおかしするがく,いけだ,静岡県,静岡市駿河区,池田
4228042,しずおかけん,しずおかしするがく,いしだ,静岡県,静岡市駿河区,石田
4228066,しずおかけん,しずおかしするがく,いずみちょう,静岡県,静岡市駿河区,泉町
4228062,しずおかけん,しずおかしするがく,いながわ,静岡県,静岡市駿河区,稲川
4210105,しずおかけん,しずおかしするがく,うつのや,静岡県,静岡市駿河区,宇津ノ谷
4228032,しずおかけん,しずおかしするがく,うとう,静岡県,静岡市駿河区,有東
4228075,しずおかけん,しずおかしするがく,おおつぼちょう,静岡県,静岡市駿河区,大坪町
4228017,しずおかけん,しずおかしするがく,おおや,静岡県,静岡市駿河区,大谷
4210136,しずおかけん,しずおかしするがく,おおわだ,静岡県,静岡市駿河区,大和田
4228072,しずおかけん,しずおかしするがく,おぐろ,静岡県,静岡市駿河区,小黒
4210135,しずおかけん,しずおかしするがく,おさか,静岡県,静岡市駿河区,小坂
4228021,しずおかけん,しずおかしするがく,おしか,静岡県,静岡市駿河区,小鹿
4228022,しずおかけん,しずおかしするがく,おんだばら,静岡県,静岡市駿河区,恩田原
4228023,しずおかけん,しずおかしするがく,かたやま,静岡県,静岡市駿河区,片山
4210133,しずおかけん,しずおかしするがく,かまた,静岡県,静岡市駿河区,鎌田
4210132,しずおかけん,しずおかしするがく,かみかわはら,静岡県,静岡市駿河区,上川原
4210106,しずおかけん,しずおかしするがく,きたまりこ,静岡県,静岡市駿河区,北丸子
4228004,しずおかけん,しずおかしするがく,くによしだ,静岡県,静岡市駿河区,国吉田
4228008,しずおかけん,しずおかしするがく,くりはら,静岡県,静岡市駿河区,栗原
4210116,しずおかけん,しずおかしするがく,こうようちょう,静岡県,静岡市駿河区,光陽町
4228055,しずおかけん,しずおかしするがく,ことぶきちょう,静岡県,静岡市駿河区,寿町
4228078,しずおかけん,しずおかしするがく,さつきちょう,静岡県,静岡市駿河区,さつき町
4228036,しずおかけん,しずおかしするがく,しきじ,静岡県,静岡市駿河区,敷地
4210113,しずおかけん,しずおかしするがく,しもかわはら,静岡県,静岡市駿河区,下川原
4210117,しずおかけん,しずおかしするがく,しもかわはらみなみ,静岡県,静岡市駿河区,下川原南
4228037,しずおかけん,しずおかしするがく,しもじま,静岡県,静岡市駿河区,下島
4228064,しずおかけん,しずおかしするがく,しんかわ,静岡県,静岡市駿河区,新川
4210123,しずおかけん,しずおかしするがく,せきべ,静岡県,静岡市駿河区,石部
4228034,しずおかけん,しずおかしするがく,たかまつ,静岡県,静岡市駿河区,高松
4228056,しずおかけん,しずおかしするがく,つしまちょう,静岡県,静岡市駿河区,津島町
4210102,しずおかけん,しずおかしするがく,てごし,静岡県,静岡市駿河区,手越
4210131,しずおかけん,しずおかしするがく,てごしはら,静岡県,静岡市駿河区,手越原
4210137,しずおかけん,しずおかしするがく,てらだ,静岡県,静岡市駿河区,寺田
4210112,しずおかけん,しずおかしするがく,とうしんでん,静岡県,静岡市駿河区,東新田
4228027,しずおかけん,しずおかしするがく,とよだ,静岡県,静岡市駿河区,豊田
4228071,しずおかけん,しずおかしするがく,とよはらちょう,静岡県,静岡市駿河区,豊原町
4228033,しずおかけん,しずおかしするがく,とろ,静岡県,静岡市駿河区,登呂
4228046,しずおかけん,しずおかしするがく,なかじま,静岡県,静岡市駿河区,中島
